"Abington","719.50","2364.52","2143.59","922.48","(4.45)","6145.64","6150.09"
"Acton","0.00","2264.41","2389.16","1007.63","(5.46)","5655.74","5661.20"
"Acushnet","0.00","79.31","2618.28","0.00","0.00","2697.59","2697.59"
"Adams","669.16","159.20","412.11","1425.31","160.92","2826.70","2665.78"
"Agawam","409.76","0.00","433.60","108.05","0.00","951.41","951.41"
"Alford","1182.10","407.15","404.78","655.89","384.08","3034.00","2649.92"
"Amesbury","4396.41","2116.73","3068.89","2469.32","2139.58","14190.93","12051.35"
"Amherst","1732.26","376.79","1530.98","1075.20","378.05","5093.28","4715.23"
"Andover","5312.52","3183.51","1542.72","2035.84","1556.98","13631.57","12074.59"
"Aquinnah","915.13","1895.37","1680.69","19.07","18.54","4528.80","4510.26"
"Arlington","1171.03","2148.56","1925.74","840.57","17.94","6103.84","6085.90"
"Ashburnham","1286.75","2415.99","2172.99","919.96","2.87","6798.56","6795.69"
"Ashby","169.97","2657.65","2412.74","1089.72","26.48","6356.56","6330.08"
"Ashfield","397.06","254.93","2634.02","14.44","13.56","3314.01","3300.45"
"Ashland","957.44","466.25","262.16","1289.83","12.23","2987.91","2975.68"
"Athol","1083.34","0.00","474.77","139.32","6.98","1704.41","1697.43"
"Attleboro","342.71","954.80","5.33","256.30","6.41","1565.55","1559.14"
"Auburn","603.02","1191.76","959.94","389.52","0.00","3144.24","3144.24"
"Avon","1522.04","10.03","1195.47","687.04","14.03","3428.61","3414.58"
"Ayer","1840.44","1680.52","0.00","475.80","9.36","4006.12","3996.76"
"Barnstable","3106.59","1913.16","1689.32","22.43","27.66","6759.16","6731.50"
"Barre","0.00","2061.59","3.42","8.77","42.26","2116.04","2073.78"
"Becket","424.66","0.39","2160.02","11.50","471.09","3067.66","2596.57"
"Bedford","167.61","2655.23","2417.81","22.78","1701.76","6965.19","5263.43"
"Belchertown","0.00","141.30","2657.00","0.00","0.00","2798.30","2798.30"
"Bellingham","2373.76","499.53","242.61","13.23","2976.26","6105.39","3129.13"
"Belmont","3382.14","0.00","496.86","16.47","406.06","4301.53","3895.47"
"Berkley","1354.62","939.04","9.95","10.33","870.99","3184.93","2313.94"
"Berlin","759.67","1174.62","960.56","12.84","493.43","3401.12","2907.69"
"Bernardston","1322.03","8.72","1194.68","35.65","557.36","3118.44","2561.08"
"Beverly","2577.99","934.13","41.37","0.00","646.34","4199.83","3553.49"
"Billerica","1796.68","1955.33","1659.07","22.98","22.33","5456.39","5434.06"
"Blackstone","1373.47","2139.16","1927.08","23.67","1090.33","6553.71","5463.38"
"Blandford","0.00","2227.84","2167.48","19.23","72.32","4486.87","4414.55"
"Bolton","487.04","2659.34","2419.19","23.63","1767.20","7356.40","5589.20"
"Boston","1440.35","265.00","2662.92","18.55","0.00","4386.82","4386.82"
